name,smiles,Density,Vint,Veff,pc
LUDFAR,O=C/C=C/O/C=C/c1cc([N+](=O)[O-])on1,1.5056,157.816,231.6498081,0.681269721
NUZSIM02,O=C(O)Cn1c(=O)oc2ccccc21,1.5119,144.444,212.0233384,0.681264624
TICPIE,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc2ccccc2c1,1.4,244.913,359.5074968,0.681245877
UFEDOY,O=[N+]([O-])c1ccc(N2CCCC2)c2nonc12,1.521,174.09,255.5591235,0.681212228
VORLIY,COc1ccc(-c2c3c(nc4onc(C)c24)COC3=O)cc1,1.4785,226.524,332.5464736,0.681179979
MUVFAL,O=C(CC(=O)n1cccn1)n1cccn1,1.4544,158.712,232.9963443,0.681178069
GEKQEU,Cc1c[nH]c2nc3c(cnn3-c3ccccc3)c(=O)n12,1.4691,204.102,299.6521785,0.681129705
SEWFAD,O=c1c(NC2c3ccccc3CC2O)c(NC2c3ccccc3CC2O)c1=O,1.4449,294.448,432.2942177,0.681128703
ARBIMC10,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,1.5497,188.372,276.5663769,0.681109548
KABJEE,O=C(O)c1ccccc1/N=C/c1ccc2c(c1)OCO2,1.4604,208.387,305.9543018,0.681104985
OQUPUM01,O=[N+]([O-])c1ccc(/C=N/c2ccc(/N=C/c3ccc([N+](=O)[O-])cc3)cc2)cc1,1.4438,293.06,430.2763257,0.681097198
VODWEQ,Nc1cc(N)cc(C(=O)O)c1,1.4488,118.707,174.2880134,0.681096753
EHLYCO,O=C1c2cc3c(cc2C2C4OC4C(O)C4CCN1C42)OCO3,1.5391,221.258,324.8641378,0.681078563
EMAGIL,Oc1ccc(/C=N/n2cnnc2)cc1,1.431,148.642,218.245093,0.681078314
XIMCOL,N#CC1(C2NC23CCOC3=O)CCOC1=O,1.4944,168.063,246.760956,0.681076142
UFIXAI,N#CCc1cc(-c2ccc3c(c2)OCO3)[nH]n1,1.446,177.603,260.7687225,0.681074779
INICAC,NNC(=O)c1ccncc1,1.419,109.234,160.3946646,0.681032628
QEVFEC,O=C1Oc2ccc([N+](=O)[O-])cc2N/C1=C\C(=O)c1ccccc1,1.4968,234.266,343.9897969,0.681026013
ZABSEA,Cc1nnn(C2CC(n3cc(C)c(=O)[nH]c3=O)OC2CO)n1,1.5209,229.113,336.4255092,0.681021485
FETWOQ,O=C1C2CC(O)C(O)C2C1N1C(=O)CCC1=O,1.5113,178.901,262.6978138,0.681014423
PATXAJ,NN1C(=O)CC2CC(=O)N(N)C21,1.5256,126.073,185.1307497,0.68099438
MXPNFP,COc1cc(C(=O)/C=C/c2ccc([N+](=O)[O-])o2)ccc1O,1.4796,220.926,324.419284,0.680989111
FIWZAM,Cn1ncnc2n(C)c(=O)nc1-2,1.5019,124.283,182.5068503,0.680977179
YIBZEO,Cc1noc(NC(=O)c2ccccc2)c1C(=O)[N-][N+]#N,1.4693,208.624,306.3633957,0.680969081
GAGGIF,O=c1ccc2nn1CC#Cc1ccccc1C#CCO2,1.4073,210.586,309.2449814,0.680968205
DOMSUT,COC(=O)/C(C=O)=C\N1C(=O)c2ccccc2C1=O,1.4739,198.747,291.8618827,0.680962509
ORAREH,O=c1c2ccc([N+](=O)[O-])cc2c(-c2ccccc2)c2n1OCC2,1.479,235.541,345.9074789,0.680936419
NAGHOT01,O=[N+]([O-])c1ccc(-c2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,1.512,233.364,342.7178233,0.680921692
HIQSAB,CN(C)C1=CC(=O)c2cc(O)ccc2C1=O,1.4301,171.626,252.0613293,0.680889847
ALUNOL,N#[N+][N-]C1C(ON2C(=O)c3ccccc3C2=O)OC(CO)C(O)C1O,1.5456,256.106,376.1343327,0.680889719
QADMOB,N#CC1=C(N)N2C(=O)NC(=O)C2C1c1ccccc1,1.4599,196.782,289.0101182,0.680882736
HQUINO11,[O-][n+]1cccc2cccc(O)c21,1.4475,125.796,184.7570119,0.68087267
NICOAM02,NC(=O)c1cccnc1,1.4015,98.458,144.6114378,0.680845177
FEZRUX,CC1=NNc2nc(-c3ccccc3)cc(=O)n2N1,1.4612,186.542,273.9971361,0.680817335
IJEWID,CN1CCc2cn(C)c3c2C1=CC(=O)C3=O,1.4399,169.667,249.2109526,0.680816787
DIBGEA,COC(=O)c1c[nH]cn1,1.4569,97.807,143.6659244,0.680794701
COZFOM,O=C(ON1C(=O)c2ccccc2C1=O)c1ccccc1C(=O)ON1C(=O)c2ccccc2C1=O,1.5128,340.815,500.6161965,0.680790998
BOVCOF01,O=C(O)c1cccc(-c2ccncc2)c1,1.4006,160.662,236.0163954,0.680723895
RAVQEL,N#Cc1ccc(CN2C(=O)c3ccccc3C2=O)cc1C#N,1.4055,230.883,339.172944,0.680723519
XOBJAC,COc1c(C(=O)Nc2cccnc2)cccc1C(=O)Nc1cccnc1,1.4283,275.512,404.7411554,0.680711601
GUGJOI,COC(=O)NCc1occc1NC(=O)N1C(=O)N(C(=O)OC)Cc2occc21,1.5476,286.392,420.7262654,0.680708631
AYENIC,O=c1c2ccccc2nc2n1CCC2O,1.4641,156.015,229.1950429,0.68070844
WEYZUX,COC(=O)C1=NOC2C(=O)N(C)C(=O)C12,1.5386,155.783,228.8568436,0.680700641
MENPND10,COC(=O)C(=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC,1.5511,237.607,349.0673735,0.680690944
BOYMAD,CC(=O)c1nc2ccccc2c(=O)[nH]1,1.4447,147.132,216.1625762,0.68065436
NEBULR,OCC1OC(n2cnc3cncnc32)C(O)C1O,1.5384,185.212,272.1098353,0.680651619
FADXOA,[O-][n+]1cccc2ccccc21,1.3881,118.107,173.5282903,0.680621009
SAXBUR,O=[N+]([O-])c1c(-c2ccccc2)noc1-c1ccccc1,1.4298,210.313,309.0183364,0.680584209
BUMJAU,Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12,1.4656,184.342,270.8779835,0.68053519
UMOTUM01,Cc1nc2ccccc2c(=O)n1O,1.4507,137.139,201.5322767,0.68048157
XANLAC,O=[N+]([O-])c1ccc(-c2cnc3ccccc3n2)cc1,1.4458,196.222,288.3704335,0.680451174
CEDQAF,O=C(N/N=C/c1cccc(O)c1)c1ccc([N+](=O)[O-])cc1,1.4598,220.659,324.2878967,0.680441676
RUSHIW,N#[N+][N-][C@@]1([N+](=O)[O-])C[C@H]2C[C@@H]1C[C@@]2([N-][N+]#N)[N+](=O)[O-],1.5762,192.162,282.4208935,0.680409999
NOSKOV,N#CC1C(C#N)C1(C#N)C(N)=O,1.3791,131.117,192.7053519,0.680401445
WOLGOV,O=C1CC2C(=O)CC1C1C(=O)NC(=O)C21,1.535,152.405,223.995097,0.680394357
WADZUY,O=C(Nc1ccccc1)c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,1.4294,263.297,386.9908307,0.680370125
JOCLOE,O=Cc1ccc(CO)n1C1CC(=O)NC1=O,1.5009,167.154,245.6922998,0.680338782
CASQUJ01,O=C(N/N=C/c1ccc(O)cc1)c1ccncc1,1.4095,193.236,284.0340271,0.680326938
ZIXWUY,COC1=C(OC)C(=O)c2c(cc3c([nH]c(=O)n3C)c2-c2ccc(OC)cc2)C1=O,1.4774,301.371,442.9875709,0.680314799
PENMUQ,O=C(O)/C(O)=C/c1c[nH]c2ccccc12,1.4518,158.011,232.2623768,0.680312508
VOPZIJ,Cc1cn2ccccc2c1[N+](=O)[O-],1.4379,138.323,203.326291,0.680300611
PAMNIA,O=C1CCCN1c1cccc([N+](=O)[O-])c1,1.4598,159.469,234.4145893,0.680286156
UFIYUD,O=C1NC2COC(=O)C2N1,1.5786,101.645,149.4159638,0.680282062
GUXKOZ,CNC(=O)C(O)C(O)C(O)C(O)C(=O)NC,1.502,177.567,261.031324,0.680251693
BECXAI,CC(=O)c1cnc2cnccn12,1.4281,127.397,187.2799027,0.680249179
UVEXUR,CC1=C(c2ccccc2)NC(=O)C1=C(C#N)C#N,1.3686,194.026,285.2292982,0.680245687
ZAPGII,Nc1nnn(CC(=O)O)n1,1.5671,103.106,151.5789708,0.680213089
MUDNUW,CC1=C(NC(=O)c2cccnc2NC2CC2)C(=O)NC1=O,1.45,222.878,327.6611062,0.680208898
LANGOZ,O=C1c2ccccc2C(=O)C1(O)c1ccc(O)c2ncccc12,1.4638,235.404,346.0836606,0.680193915
DUMSAG,COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,1.528,177.441,260.8687793,0.680192549
ONITPH,O=[N+]([O-])c1ccccc1O,1.4923,105.229,154.7062532,0.680185822
FAJWIW,COc1nc(OC)[nH]c(=O)n1,1.5297,115.963,170.4877685,0.680183693
MEJFAL,COCN1C(=O)N(COC)C2C1N(Cc1ccc([N+](=O)[O-])cc1)C(=O)N2Cc1ccc([N+](=O)[O-])cc1,1.4958,377.684,555.271381,0.680179121
WOQJUH,COC(=O)c1nnc(C(=O)OC)c2c1C1C3C2C13,1.48,187.791,276.090522,0.68017909
BEBMAX,COC(=O)c1ccc(-c2nnc(-c3ccc(C(=O)OC)cc3)o2)cc1,1.4544,262.561,386.023587,0.680168282
ERIVAC,O=NN1CCC1C(=O)O,1.5056,97.551,143.4251066,0.680152885
NUJDUT,Oc1ccc2ccc3cccnc3c2c1O,1.4429,165.21,242.9078685,0.680134411
YAMZIW,O=C1C(O)=CC=C/C1=C/Nc1ccccc1O,1.4311,180.786,265.809592,0.680133469
PEYFAC,COc1ccc(/C=C(\C(=O)O)c2ccc([N+](=O)[O-])cc2)cc1,1.439,234.735,345.1363489,0.68012251
PUGWIY,COc1ccccc1C(=O)N/N=C/c1cc(O)ccc1[N+](=O)[O-],1.4739,241.44,354.9976358,0.680117205
GAPTOJ,O=C(Nc1ccccc1C(=O)O)c1cccc(C(=O)Nc2ccccc2C(=O)O)n1,1.4766,309.842,455.5753482,0.680111427
LALTRE11,CC(O)C([NH3+])C(=O)[O-],1.4483,92.841,136.5104734,0.680101663
GAFNUW,CC(=O)O[C@H]1C[C@H]2C[C@@H]1C1=CC(=[N+]([O-])[O-])[N+](=O)C=C12,1.5115,197.313,290.1239275,0.680099024
AMBNAC17,Nc1ccc(C(=O)O)cc1,1.417,109.226,160.6078863,0.680078684
GODNUI,O=[N+]([O-])c1cccc2nnc3ccccc3c12,1.4653,173.449,255.0497401,0.680059505
ATONIH,Cc1nc2c(O)cccn2c(=O)c1CCO,1.4549,170.831,251.2013239,0.68005613
CBUSPY,O=C1NC(=O)C2(CCC2)C(=O)N1,1.5162,125.168,184.0585866,0.68004434
FUFSIJ01,NC(=O)N/N=C1/C=Cc2ccccc2C1=O,1.452,167.266,245.9671989,0.680033764
DETZAD,O=C(C1=C/Nc2ccccc2/N=C/C(C(=O)c2ccccc2O)=C\Nc2ccccc2\N=C\1)c1ccccc1O,1.4205,419.878,617.4553337,0.680013561
QOTRAT,N#Cc1cc(N)c(/N=C/c2ccccc2O)cc1C#N,1.3858,213.559,314.0562249,0.680002443
OBOBOW,O/N=C1\ON=C(c2ccccc2)\C1=N\O,1.4831,156.121,229.5893327,0.680001105
LUYYIQ,COc1c2oc3ccccc3nc-2cc(O)c1=O,1.4884,184.393,271.1731213,0.679982585
UBECAI,O=C1c2ccc(Oc3ccc4c(c3)C(=O)N(CCCO)C4=O)cc2C(=O)N1CCCO,1.4768,324.279,476.9131777,0.679953952
GOSMEJ,COc1ccc2c(c1)[nH]c(=O)c1ccccc12,1.4173,179.312,263.7170338,0.67994091
IGAKIL,COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1,1.4992,180.03,264.7777377,0.679928764
AROFOC,O/N=C1\C=C/C(=N\n2cnnc2)c2ccccc21,1.4429,187.084,275.15242,0.679928601
FINWAD,Cc1n[nH]c(O)c1C1c2ccccc2Oc2nc(N)c(C#N)c(N)c21,1.4719,256.298,376.952278,0.679921611
GURDAY,O=[N+]([O-])C([N+](=O)[O-])[C@]12[C@@H]3[C@@H]4[C@H]1[C@@H]1[C@H]2[C@H]3[C@]41C([N+](=O)[O-])[N+](=O)[O-],1.6279,216.42,318.3021158,0.67992008
COMBIS,CC1(O)NC(=O)C2(C#N)C1C2(C#N)C#N,1.4354,158.925,233.7485682,0.679897213
DEWMAW,Cc1noc(N)c1C(=O)NN,1.4968,117.719,173.1434281,0.679892973
LAJZON01,O=C(N/N=C/c1ccccn1)c1cnccn1,1.4306,179.212,263.5888627,0.679892156
XOLJAM,O=C1C([N+](=O)[O-])=CC=C/C1=C/NCc1ccco1,1.4688,189.14,278.1957876,0.679880891
JUTXAA,O=C1C2=C3C(=O)c4ccccc4N3CCCN2c2ccccc21,1.4385,237.108,348.7496971,0.67988016
MUDMII,O=C(O)c1ccc(N2Cc3ccccc3C2=O)cc1,1.4372,198.804,292.4119865,0.67987637
HASWIK,O=C1c2cccc3cccc(c23)C(=O)N1c1ccc[n+]([O-])c1,1.4666,223.295,328.4391228,0.67986724
VAYJAG02,O=C1C=CC=C/C1=C/Nc1ccccc1O,1.4062,171.073,251.627757,0.679865378
MOMHAZ,O=[N+]([O-])c1ccc(-c2nnn3c2COCc2ccccc2-3)cc1,1.4904,233.379,343.2741648,0.679861824
PABZAM,O=C(Nc1ccc(NC(=O)c2ccccc2)cc1)c1ccccc1,1.3827,258.11,379.6563447,0.67985167
HOVXUL,CC(=O)c1cc[n+](C(=C=[N-])C#N)cc1,1.3551,154.166,226.7794473,0.679805872
SITPUI,COc1ccc([N+](=O)[O-])c(-n2cncn2)c1[N+](=O)[O-],1.573,190.211,279.8049963,0.67979844
IJOKIB,O=c1[nH]nc(O)c2ccccc12,1.4835,123.305,181.3875869,0.679787421
DALPEL,O=C([O-])CC[N+](O)(CCC(=O)O)CCC(=O)O,1.4931,188.304,277.0278648,0.679729457
OLUJUD,COC(=O)c1c(N)cccc1[N+](=O)[O-],1.497,147.82,217.4736033,0.679714677
TOLWAT,CC(=O)c1nc2c(=O)n(C)c(=O)n(C)c2nc1C,1.4697,190.532,280.3155851,0.67970534
EWUVEY01,CN1CC(=O)NC1=O,1.4898,86.402,127.1175227,0.679701729
HAMLIQ,CNc1cc(C(=O)OC)c(O)c(O)c1C(=O)OC,1.4977,192.231,282.8178949,0.679698857
UREJAD,O=[N+]([O-])c1cnccc1-c1ccncc1[N+](=O)[O-],1.5346,180.963,266.2401962,0.679698267
AVIMEZ,CC1=C(C#N)C(=C(C#N)C#N)NC(=O)/C1=N\Nc1ccccc1,1.4062,242.475,356.7439381,0.679689195
LIJZIN,CCc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,1.4766,195.003,286.9127977,0.67965947
PCTRIB10,CC(O)C(NC(=O)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)C(=O)O,1.551,299.902,441.2573532,0.679653263
ESIRUV,O=C(c1ccccn1)N1Cc2c(-c3cccc([N+](=O)[O-])c3)cccc21,1.4356,260.296,382.9879527,0.679645399
HOQVUF,O=[N+]([O-])c1ccc(-n2cc(-c3ccccc3)nn2)c([N+](=O)[O-])c1,1.4976,234.421,344.9220704,0.679634677
DAZADN10,Nc1nccc2c1ncn2C1OC(CO)C(O)C1O,1.5275,196.608,289.2884838,0.679626086
UYITUT,O=C(Nc1ccncc1)c1ccc(CN2C(=O)c3cccc4cccc(c34)C2=O)cc1,1.4296,321.393,472.9120606,0.679604152
KOFLEX,O=C1NC(c2cccc3ccccc23)C(C(=O)O)O1,1.4738,196.845,289.6515554,0.679592415
SAFZOQ,O=C(/C=C/c1ccccc1)/C=C/c1cccc([N+](=O)[O-])c1,1.3736,229.29,337.4025157,0.679574068
OROYUR,COc1ccc(C#N)c([N+](=O)[O-])c1,1.448,138.754,204.1779285,0.679573943
CITXUY10,N#Cc1cc(=O)[nH]c(=O)n1C1OC(CO)C(O)C1O,1.5525,195.571,287.7996664,0.679538661
KONCAR,N#CCCn1c(=O)n(CCC#N)c(=O)n(CCC#N)c1=O,1.4335,226.781,333.7384198,0.67951721
FAVCOU,CN(C)c1nc2ncc(C(O)C(O)CO)nc2c(=O)[nH]1,1.5007,211.374,311.0650083,0.679517125
LABNIL01,O=C(O)c1n[nH]c2ccccc12,1.4726,124.168,182.7301951,0.679515501
MATBIV01,Cc1ccc(C(=O)O)cc1[N+](=O)[O-],1.4882,137.267,202.0097334,0.679506862
QAYWOF,N#Cc1ccccc1NC(=O)Nc1ccccc1,1.3739,194.716,286.5652566,0.679482231
FAKWET,O=[N+]([O-])c1ccc(Nc2ccc([N+](=O)[O-])cn2)cc1,1.5074,194.653,286.4844059,0.679454085
OCIFEL,COC(=O)c1cc2oc(C=O)cc2[nH]1,1.495,145.687,214.4201239,0.679446487
AGIXUM,C[C@@H](c1cccc([N+](=O)[O-])c1)c1c(-c2cccc([N+](=O)[O-])c2)[n-]o[n+]1=O,1.4971,268.352,394.963116,0.679435596
CENRUJ,O=C1CC(=O)Nc2ccccc2N1,1.4652,135.567,199.5378609,0.679404898
VIGPIN,C[C@@]1([N+](=O)[O-])CO[C@H]2O[C@@H](C#N)[C@@H](C[N+](=O)[O-])[C@H]2C1,1.5273,200.242,294.7398485,0.67938557
NIQQOU,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,1.5378,250.209,368.2881571,0.679383779
UNAYUD,COC(=O)C1=C(OC)C(=O)OC1c1ccc([N+](=O)[O-])cc1,1.5105,218.871,322.1745965,0.679355239
FENCIK,C/C(=N\O)C(=NO)/C(C)=N/O,1.4413,124.503,183.266723,0.679354102
BIXLOJ,O=c1c2cc3ccccc3cc2c(=O)n2n1CC=CC2,1.4462,206.008,303.2413571,0.679353245
CSURCD10,O=C1NC(=O)C2C(N1)C1NC(=O)NC(=O)C12,1.6037,157.61,232.0041115,0.679341409
DINTAV10,COC12NC(=O)NC1(OC)C(=O)N(C)C(=O)N2,1.5735,174.991,257.591691,0.6793348
YESMUH,c1cncc(-c2noc(CCc3nc(-c4cccnc4)no3)n2)c1,1.4583,247.604,364.5077622,0.679283203
MHNTCN,COC(=O)/C=C/c1ccc(O)c([N+](=O)[O-])c1,1.4752,170.547,251.0802799,0.679252867
VOVHAR,N=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,1.4463,207.503,305.492925,0.679239953
JITVUD,O=C(/C=C(\O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,1.4278,212.561,312.9399511,0.679238938
YIXNUP,Cn1cnc2ccc([N+](=O)[O-])cc21,1.4685,135.993,200.2149025,0.679235154
LONSAK,O=C1CCC(=O)N1C(=O)c1ccc([N+](=O)[O-])cc1,1.504,186.022,273.8701725,0.679234246
FIZFOL,CCOc1cc(/C=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1O,1.4909,261.823,385.4847874,0.679204494
MISWUJ,N#Cc1cccc2c1C(=O)c1ccccc1-2,1.3738,168.346,247.8604016,0.679196834
SANYIP,Oc1ccccc1/C=N/c1ccc(/N=C/c2ccccc2O)cc1,1.3832,257.749,379.5191063,0.679146308
DICLEG,CCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCC)C5=O,1.4493,368.965,543.2875897,0.679133864
VOYTEL,CC12NC(=O)C(C(=O)O)C1(C)C(C(=O)O)C(=O)N2,1.5454,186.869,275.1579342,0.679133606
SAFYAB,N#Cc1cc(N)n(-c2ccc([N+](=O)[O-])cc2)n1,1.4659,176.224,259.4835893,0.679133507
HUZJAN,O=[N+]([O-])O[C@@H]1[C@H]2C[C@@H]3[C@H]([C@H]2O[N+](=O)[O-])[C@H]13,1.6096,151.365,222.8833839,0.679121958
FOVVUI,NNC(=O)Cn1nnc2ccccc21,1.4577,147.826,217.6775927,0.679105268
JAZCEV,O=C(O)c1cccc(NC(=O)c2ccccn2)c1,1.4336,190.417,280.3990077,0.679092988
USORUQ,CCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cc3c(cc21)c1ccccc1n3CC,1.4366,302.327,445.1955105,0.67908816
HONHOJ,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1cccnc1,1.4152,202.451,298.125507,0.679079768
DOJJET,CC1(C)OC(=O)c2cc(=O)n3ccccc3c2C1=O,1.4741,196.656,289.5926072,0.679078109
VEPSUF,CC(=O)OCC1C(O)C(O)C(N2C(=O)c3ccccc3C2=O)C1O,1.5024,251.518,370.385978,0.679069983
ZOQDEQ01,COc1ccc(/C=C(\C#N)C(N)=O)cc1,1.3742,165.821,244.1889553,0.679068387
LIVQUF,[N-]=[N+]=CC(=O)ON1C(=O)c2ccccc2C1=O,1.5075,172.815,254.4909494,0.679061477
HEYHEY,O=[N+]([O-])c1ccccc1Nc1cccc2cccc(Nc3ccccc3[N+](=O)[O-])c12,1.4604,308.945,454.9675073,0.679048493
DABTEI,COc1ccc(-c2nc3ccc([N+](=O)[O-])cn3c2C=O)cc1,1.4698,227.915,335.6393194,0.679047379
VIDMAX,NC(=O)c1ccc(O)cc1,1.4163,109.114,160.687266,0.679045718
ZEHHUP,Oc1ccccc1C1=Nc2cccc3cccc(c23)N1,1.4187,206.726,304.4432901,0.679029582
HUFNON,Cc1nn2c(ccc3ccccc32)c1[N+](=O)[O-],1.4601,175.359,258.2505121,0.679026727
REKCOZ,O=C(O)CNC(=O)CNC(=O)C(=O)NCC(=O)NCC(=O)O,1.5424,232.536,342.4569373,0.6790226
EQAHEL,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1.4499,185.146,272.6712616,0.679008117
VAVNEL,COc1ccc(-c2cn3c(=O)[nH]ncc3n2)c(OC)c1,1.4785,207.506,305.6031217,0.679004844
UPIYEY,COc1ccc(C2=C(O)C(=O)OC2c2ccccc2[N+](=O)[O-])cc1,1.4769,249.706,367.7564908,0.678998213
DUCRUQ,COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-],1.4942,204.546,301.2565363,0.67897614
PADZAX,O=[N+]([O-])c1ccc(NN=C2c3cccnc3-c3ncccc32)cc1,1.4595,244.962,360.7823026,0.678974546
TOVHIY,Cc1ccc(O)c(C(=O)c2cnc3c(c2)c(=O)[nH]c(=O)n3C)c1,1.4714,238.38,351.0921981,0.678966953
XEFQEH,CCn1c2ccccc2c2c([N+](=O)[O-])c3c(c([N+](=O)[O-])c21)c1cc(C=O)ccc1n3CC,1.4765,328.453,483.7589511,0.678960047
CABWAE,O=C1C=Cc2ccccc2/C1=N/Nc1ccccc1[N+](=O)[O-],1.4448,228.711,336.8554239,0.678958935
HOYWIC,COc1ccccc1N/N=C(/C(C)=O)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,1.4665,282.252,415.7196363,0.678947963
XAQCAV,O=C(O)c1ccc2c(c1)nc1c3ccccc3[nH]c(=O)n21,1.4973,210.134,309.4999853,0.678946721
TALJUL,O=C1NC2OCC(O)C(O)C2O1,1.6043,123.017,181.1910672,0.678935236
BISVEH,N=c1c2ccccc2[nH]c(=O)n1Cc1ccccc1,1.4097,200.823,295.7979674,0.678919473
EBOJUD,O=C1OC(c2ccccc2)=C(C(=O)c2ccccc2)/C1=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.4913,346.3,510.0905416,0.678899081
SAGDUA,O=C1OCCN1C(=O)c1cccnc1,1.4751,146.78,216.2050228,0.678892646
LIVVES,NC(=O)N1Cc2ccccc2C1=O,1.453,136.602,201.2132648,0.678891623
XAFCAL,O=Cc1ccccc1NC(=O)c1ccc2ccccc2c1,1.3798,224.766,331.0785188,0.678890315
QIPFIG,Cc1cc(O)cc(=O)[nH]1,1.4283,98.7,145.3855457,0.678884545
XAGGES,CCOC(=O)c1cn(-c2ccccn2)cc2c(=O)n(-c3ccccc3)nc1-2,1.4383,282.264,415.7818204,0.678875281
VEDXAF,O=c1oc(-c2ccccc2)nc2oc3cc4c(cc3c12)oc1nc(-c2ccccc2)oc(=O)c14,1.5093,334.643,492.9863325,0.678807865
LIDTAU,O=C1/C(=C/c2cccc([N+](=O)[O-])c2)CCC/C1=C\c1cccc([N+](=O)[O-])c1,1.4377,285.475,420.5566484,0.678802727
ZENQDX,O/N=C1C(=N\O)\C=Cc2ccccc2\1,1.4305,148.183,218.3083354,0.67877848
NIXPUF,C[N+](=O)[N-]OCO[N-][N+](C)=O,1.5202,121.641,179.2060213,0.678777416
ISOCEA,COC1=CC(=O)CC23OCC(=O)N2c2ccccc2C(O)C13,1.4935,227.243,334.7829893,0.678777021
AGALIF,Cc1ccc2nc3n(c(=O)c2c1)-c1ccccc1C3=O,1.4375,205.498,302.7481476,0.678775416
UZEWED,O=[N+]([O-])N1CCCN=C1C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1.7174,182.463,268.8295303,0.678731238
LAGGAE,O=[N+]([O-])c1ccc(/N=C/c2ccccc2O)cc1,1.4325,190.46,280.6143229,0.678725156
TEHKIC,COc1ccc(/C=N/c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c(O)c1,1.4991,238.379,351.2225882,0.678712042
BEWFOB,Cc1cc(=O)oc2cc(OCc3cn(C4OC(CO)C(O)C4O)nn3)ccc12,1.5051,291.381,429.3246239,0.678696222
OMEXIN,COc1c(N(O)C(C)C)c(=O)c1=O,1.4594,142.918,210.5832961,0.678676812
JENZAG,O=[N+]([O-])c1ccc2oc(-c3ccccc3)nc2c1,1.4626,184.966,272.5508198,0.678647748
QEDZAD,N#CC1=C(N)N2C(=O)NC(=O)C2C1c1ccco1,1.5039,182.888,269.4896193,0.678645807
MENAMA,COC(=O)C1=C(N)C2(CO2)C2OC2C1=O,1.5302,155.432,229.0330865,0.678644306
AFIDUQ,CC(=O)NC1OCC(O)C(O)C1O,1.5152,142.116,209.4155267,0.678631629
EVIXEM,CC(=O)Nc1nc([N+](=O)[O-])n[nH]1,1.5754,122.35,180.2892981,0.678631518
GEPFUD,O=C(O)C[n+]1ccccc1C(=O)[O-],1.482,137.659,202.8548485,0.67860838
JAGFOM,O=C1NC(Cc2c[nH]cn2)C(=O)NC1Cc1c[nH]cn1,1.4783,208.952,307.9213002,0.678588977
IZIPUD,C/C(=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc(O)cc1,1.4894,239.143,352.4128681,0.678587593
ADAJOF,O=C(NNC(=O)c1cc2ccccc2oc1=O)c1ccccc1O,1.4833,246.196,362.8115124,0.678578247
TEBCAE,O=[N+]([O-])[C@]12[C@H]3C[C@@H]4[C@H]5[C@@H]6[C@@H]([C@H]1C[C@@H]6[C@@]42[N+](=O)[O-])[C@@]35[N+](=O)[O-],1.6255,203.156,299.3930373,0.678559534
ISORUD,O=C(O)c1cc2ccccc2[nH]1,1.4367,126.305,186.1458723,0.678526998
EVIWEM,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,1.4993,284.887,419.8632499,0.678523305
DADZUF,OCC1OC2C(OCc3cnnn32)C(O)C1O,1.5708,174.365,256.9823119,0.678509734
ATODAQ,O=Cc1c[nH]c2ncccc12,1.4167,116.152,171.1917344,0.678490702
PQUAZD,O=c1[nH]c2ccccc2c(=O)n1-c1ccccc1,1.4275,187.905,276.9499561,0.678479978
PUMVOJ,O=C1NC(=O)C2C3C=CC(O3)C12,1.5222,122.158,180.0484366,0.678472984
SABBOO,Cc1ccc(C=O)cc1[N+](=O)[O-],1.4342,129.651,191.0958933,0.67846042
IZACET,Cc1ccc(C(=O)O)c(=O)[nH]1,1.468,117.455,173.1216145,0.678453701
FEQVOP,COC(=O)/C(C1=CC(=O)c2ccccc2C1=O)=C1\NCCNC1=O,1.475,249.074,367.1223762,0.67844952
SURCEP,COC(=O)c1c(C(=O)OC)c2ccccn2c1-c1nc2ccccc2[nH]1,1.4575,269.855,397.753584,0.678447689
