name,smiles,Density,Vint,Veff,pc
GAXGOE,COC(=O)c1cnc(-c2ccc([N+](=O)[O-])cc2)nc1C,1.4767,208.151,307.0821911,0.677834814
LESLIG,COC(=O)c1cc(NC(=O)c2ccc([N+](=O)[O-])cc2)c(O)cc1O,1.5078,247.878,365.7157627,0.677788669
JACYOB,NC(=O)c1cccc([N+](=O)[O-])c1,1.4733,126.841,187.146162,0.677764367
VINDAX,COc1ccc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1.5398,244.169,360.262143,0.677753699
SULROG,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,1.5132,159.213,234.9226687,0.677725147
DELZEZ,C[C@@]1([N+](=O)[O-])C(=O)[C@](O)(c2ccccc2)C=C([N+](=O)[O-])[C@H]1[N+](=O)[O-],1.545,245.501,362.2737168,0.677667158
TNFLUO,O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],1.6646,222.367,545.0046685,0.677540325
ONITAN02,Nc1ccccc1[N+](=O)[O-],1.4593,106.431,157.0849622,0.677537802
MATCUF,CN(c1ccc([N+](=O)[O-])cc1)c1nc(=O)n(C)c(=O)n1C,1.4932,219.311,323.731094,0.677448055
JORBUN,CC(C)([N+](=O)[O-])C(C)([N+](=O)[O-])[N+](=O)[O-],1.5522,150.059,221.5086932,0.677440681
XOKKOY,COc1ccc(/C=N/c2cccc([N+](=O)[O-])c2)c(O)c1,1.446,211.671,312.4588944,0.677436309
HUFCOB,Cc1oncc1C(=O)N/N=C/c1cccc([N+](=O)[O-])c1,1.4724,209.391,309.1014548,0.677418358
CADFAO,COc1ccc2ccc3oc([N+](=O)[O-])cc3c2c1,1.4746,185.414,273.7108869,0.677408203
TACSAV,NC(=O)COC(=O)c1ccc([N+](=O)[O-])cc1,1.5006,167.949,247.9317202,0.677400213
TAPMIH,O=[N+]([O-])c1ccc(Oc2ccc(O)cc2)cc1,1.4598,178.038,262.8352334,0.677374938
JOTFAZ,CCC(=O)N1CN(C(=O)CC)C2C1N([N+](=O)[O-])CN([N+](=O)[O-])CN2[N+](=O)[O-],1.5793,277.859,410.2077982,0.677361574
SUBWIV,N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1,1.4332,168.766,249.1645306,0.677327546
MUJKEH,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1ccncc1,1.4451,210.201,310.3501674,0.67730268
MUZNEC,Cc1n[nH]nc1[N+](=O)[O-],1.5418,93.388,137.8987587,0.677221469
RUJJEM,O=C(N/N=C/c1cc(O)ccc1[N+](=O)[O-])c1cc2ccccc2cc1O,1.4729,268.058,395.8263394,0.677211123
OXISEV,C=Cn1cnc([N+](=O)[O-])n1,1.5032,104.759,154.6963186,0.677191293
FIQSIJ,COc1ccc(Cn2cc(CNC(=O)c3ccc([N+](=O)[O-])o3)nn2)cc1[N+](=O)[O-],1.5271,296.066,437.2435558,0.677119185
ZUHQUO,C[C@]12C[C@@]1(C)N([N+](=O)[O-])C(=O)N2[N+](=O)[O-],1.5749,154.246,227.8060504,0.677093518
GUFLUO,CC(=O)/C(C#N)=N/Nc1ccccc1[N+](=O)[O-],1.4422,180.866,267.201663,0.6768895
TAFMEV,COc1ccc(Nc2ncccn2)c([N+](=O)[O-])c1,1.475,187.523,277.0390691,0.676882869
NIKTEH,O=[N+]([O-])c1cccc(-c2nc3ccccc3nc2-c2cccc([N+](=O)[O-])c2)c1,1.4716,284.191,419.873451,0.676849177
UZEWON,C[C@H]1CN([N+](=O)[O-])C(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])=N1,1.6678,187.368,276.8244606,0.676847702
YEWBIM,Cc1cc(C)c2ccc3ccccc3c2c1[N+](=O)[O-],1.3863,203.577,300.7774221,0.676836042
YEYFEO,COc1ccc(/C=C/C(=O)c2cccc([N+](=O)[O-])c2)cc1,1.4057,226.321,334.4170525,0.676762738
PAYBAV,CCn1c2ccccc2n2c(=O)c([N+](=O)[O-])cnc12,1.4878,194.908,288.0493527,0.676647936
BOQJAS,Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc1-c1ccccc1O,1.4868,256.999,379.8346286,0.676607609
PICGUF,O=C(/C=C/c1ccc2c(c1)OCO2)c1cccc([N+](=O)[O-])c1,1.4582,228.876,338.2965419,0.676554359
YOPKAS,CN(c1[n-]c(N(C)[N+](=O)[O-])c([N+](=O)[O-])[n+](=O)c1[N+](=O)[O-])[N+](=O)[O-],1.6768,223.774,330.7986641,0.676465852
BUNCIW,CC1(C)C(=O)[C@@](C)([N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])[C@@]1(C)[N+](=O)[O-],1.5751,236.781,350.085421,0.676352072
TOGZEW,O=[N+]([O-])c1[n-]o[n+](=O)c1CCCCCCc1c([N+](=O)[O-])[n-]o[n+]1=O,1.5626,247.287,365.6504549,0.676293429
JEHNUF,O=C(Oc1ccccn1)c1ccc([N+](=O)[O-])cc1,1.4643,187.163,276.7648598,0.676252759
DEPVUP,O=[N+]([O-])O[C@H]1C[C@@H]2c3ccccc3[C@H]1[C@@H]2O[N+](=O)[O-],1.543,193.632,286.3312269,0.676251773
FINVEG,O=[N+]([O-])c1ccc(-c2ncncc2Nc2ccccc2)o1,1.4622,216.58,320.3489447,0.676075272
HACLEE,O=c1c([N+](=O)[O-])ccc2n1C[C@H]1CNC[C@@H]2C1,1.5038,175.508,259.6089274,0.67604763
HEPFOX,O=C1c2ccccc2C(=O)C1C1C([N+](=O)[O-])=CNc2ncnn21,1.5191,229.873,340.0403479,0.676016836
ACENIH,CC(=O)OCN(CN(CN(COC(C)=O)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1.5854,250.715,370.8720195,0.67601487
SAJYAD,O=[N+]([O-])c1cccc(/N=N/c2ccc(O)cn2)c1,1.4695,186.432,275.7981887,0.675972532
IYAWEK,CC(=N\O)/C(C)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.502,210.054,310.75555,0.675946093
VAJXOW,COC(=O)/C(=C/c1ccccc1[N+](=O)[O-])Cn1cnnn1,1.4736,220.192,325.7655273,0.675921734
WAPGEZ,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1N1CCCC1,1.48,217.719,322.123419,0.675886903
CEKVOD,O=[N+]([O-])c1ccccc1N/N=C/c1ccccc1,1.4057,192.486,284.8018505,0.675859373
HOFBIO,C/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)O,1.4346,161.983,239.6713187,0.675854753
OXINEQ,N#Cc1c(O)nc2c(c1C#N)CCCCC2([N+](=O)[O-])[N+](=O)[O-],1.5095,225.306,333.3965205,0.675789896
ROHBAR,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccncc1,1.4401,210.454,311.4276973,0.675771622
XETJIR,COc1c(-n2ccnn2)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.5424,192.828,285.3561069,0.675745132
LUKFIH,Cc1c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c3[n-]o[n+](=O)c23)c2ccccc2n1Cc1ccccc1,1.5005,332.864,492.5936478,0.6757375
MUFKUV,O=[N+]([O-])c1ccc(Oc2ccc3ccccc3c2)c([N+](=O)[O-])c1,1.479,235.244,348.1297687,0.675736525
XARYOE,O=[N+]([O-])[C@]12c3[n-]o[n+](=O)c3[C@H]3C(=[N+]([O-])O[C@H]4C=CC[C@@H]34)[C@H]1[C@@H]1C=C[C@H]2C1,1.551,259.054,383.3955315,0.67568341
KERSIK,COc1cccc(/C=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1OCCOc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.5275,398.191,589.3399882,0.675655832
WORZUY,CC1(C)OC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)O1,1.4817,209.792,310.5106112,0.675635525
YUQFEX,O=[N+]([O-])c1ccc([C@@H](O)Nc2ncccn2)c([N+](=O)[O-])c1,1.5252,214.089,316.8993232,0.675574179
YELPUD,CCOC(=O)C(=O)c1cnoc1-c1ccc([N+](=O)[O-])cc1,1.4856,219.029,324.2215154,0.675553563
EYUCUZ,O=C1OCC2=C1C(c1ccc([N+](=O)[O-])cc1)c1c(ccc3nccnc13)N2,1.4971,269.823,399.4112422,0.675551841
NNFPRO,O=C(/C=C/c1ccc([N+](=O)[O-])o1)c1ccc2ccccc2c1,1.4209,231.374,342.5083132,0.675528129
HOZBII,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc(O)cc1,1.45,220.541,326.4796356,0.675512271
IZISOB,O=C(C(=O)c1c(-c2cccc([N+](=O)[O-])c2)nc2ccccn12)c1ccccc1,1.4389,289.295,428.2667734,0.675501855
KADZEU,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1O,1.4617,198.019,293.1799772,0.675417884
CIRLEX,CN(C)c1ccc(/C=C/c2[nH]cnc2[N+](=O)[O-])cc1,1.4067,205.792,304.6991175,0.675394145
WIQDIJ,N#CCc1ccc([N+](=O)[O-])cc1,1.3803,131.654,194.9492757,0.675324386
UMAXIR,COc1ccc(OC)c(/C(C)=N/OC(=O)c2ccc([N+](=O)[O-])cc2)c1,1.4385,268.236,397.2289528,0.675267999
LIBMUF,COc1ccc(/C(C)=N/NC(=O)c2ccc([N+](=O)[O-])cc2)c(O)c1,1.4515,254.245,376.5107846,0.675266182
BOWCUM,O=C1c2ccccc2C(=O)C12C(c1cccc([N+](=O)[O-])c1)C21C(=O)c2ccccc2C1=O,1.4598,324.983,481.2694624,0.675262042
PESFOJ,COc1cc(/C=N/NC(=O)c2ccncc2)ccc1OCc1ccc([N+](=O)[O-])cc1,1.44,316.24,468.3442301,0.675229841
XUCJEM,Cn1cnc([N+](=O)[O-])c1,1.483,96.042,142.2519189,0.675154337
ZACNEZ,CC(=O)Nc1ccc(NC(C)=O)c([N+](=O)[O-])c1[N+](=O)[O-],1.5229,207.628,307.5637878,0.675072971
YOKJOY,Cc1cc(C)n(-c2nnc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nn2)n1,1.5652,287.957,426.5854336,0.675027737
QAGPIB,COc1ccc(NC(=O)CCCC(=O)O)c([N+](=O)[O-])c1,1.4745,214.419,317.6877993,0.674936212
VOFBID,O=C(Nc1ccc(O)cc1)c1ccccc1[N+](=O)[O-],1.455,198.788,294.5300156,0.674932908
PNFPRO,O=C(/C=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,1.4238,191.324,283.4766638,0.674919754
MAMLEU,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1cccc(O)c1,1.4167,212.864,315.39187,0.674919109
ZOWDIY,CN(c1cccc([N+](=O)[O-])c1)c1nnn[nH]1,1.4931,165.183,244.7590199,0.674880134
JOTVAS,O=C(N/N=C/c1cccc2ccccc12)c1ccc([N+](=O)[O-])cc1,1.4197,251.889,373.2410403,0.674869515
ENPROP,CCOC(=O)[C@H]([C@H](O[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1)[N+](=O)[O-],1.5447,238.72,353.738362,0.674849057
JAXTAE,O=[N+]([O-])c1cccc(/C=N/N=C/c2cccc([N+](=O)[O-])c2)c1,1.4461,230.983,342.2829555,0.674830564
NOHTAZ,C[C@H]1N([N+](=O)[O-])[C@@H](C)N([N+](=O)[O-])[C@@H](C)N1[N+](=O)[O-],1.5803,187.265,277.5006584,0.674827228
XOCDID,O=C1CC(C(O)c2cccc([N+](=O)[O-])c2)CO1,1.4808,179.393,265.848202,0.674794859
HUFFEU,O=C(c1ccccc1)N1CC([N+](=O)[O-])([N+](=O)[O-])C1,1.5026,187.202,277.4528406,0.674716466
HOKLEA,CCN1C(=O)c2cccc3c(Oc4ccc([N+](=O)[O-])cc4)ccc(c23)C1=O,1.4629,277.317,411.0240651,0.674697721
WAKSIM,COc1ccc(-c2c([N+](=O)[O-])c3ccccn3c2C#N)cc1,1.43,229.624,340.3417598,0.674686527
VOXJAW,O=[N+]([O-])OCCc1cc(-c2cc(CCO[N+](=O)[O-])on2)no1,1.5636,225.027,333.5323631,0.674678157
AQAFEF,CCOC(=O)c1[nH]nc(C(=O)c2ccccc2)c1-c1cccc([N+](=O)[O-])c1,1.4509,281.926,417.8696008,0.674674586
DNTDPH,O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,1.4528,188.185,278.955661,0.674605417
VONPIA,O=C(NC1=C([N+](=O)[O-])C(=O)c2ccccc2C1=O)c1ccccc1,1.4726,244.997,363.1747439,0.674598121
WOGNUB,CC1=NN(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(=O)C1,1.524,194.089,287.7168956,0.674583255
DAYSIG,O=[N+]([O-])c1ccc(N/N=C/c2cccc(OCc3ccccc3)c2)c([N+](=O)[O-])c1,1.4419,304.619,451.5856182,0.674554255
NOPHKN,O=C(c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,1.4725,206.946,306.7946618,0.674542376
DEWBOW,O=C1c2cc([N+](=O)[O-])ccc2N[C@H](O)[C@@H]2CCCN12,1.5059,195.695,290.1177104,0.674536552
JULHED,O=[N+]([O-])c1ccccc1/C=N/N=C/c1ccccc1[N+](=O)[O-],1.4495,230.337,341.4800842,0.674525428
UGOQOX,O=C(c1ccc([N+](=O)[O-])cc1)C1CC2(CCOC2=O)ON1c1ccccc1,1.4734,279.839,414.8691793,0.674523474
CILBII,CO[C@@H]1O[C@H](CO[N+](=O)[O-])[C@@H](O[N+](=O)[O-])[C@H](O[N+](=O)[O-])[C@H]1O[N+](=O)[O-],1.6716,250.624,371.5581085,0.674521681
YISYOO,N#CC1=C(C2CC2)C[C@H](c2ccccc2[N+](=O)[O-])C(C#N)=C1N,1.3882,246.984,366.1785395,0.674490647
HOFFOX,CC[C@]1(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CCC(=O)NC1=O,1.5022,228.954,339.4606381,0.674464059
NIWROB03,O=C1N[C@@H](c2cccc([N+](=O)[O-])c2)Nc2ccccc21,1.4626,206.05,305.5068484,0.674452966
FUWNIU,O=C(NCCO[N+](=O)[O-])c1cccnc1,1.4767,160.074,237.3434571,0.674440332
XISKAM,O=[N+]([O-])c1ccc(OCn2cncn2)cc1,1.4838,166.088,246.2805219,0.674385448
QOKSUH,O=[N+]([O-])c1c(-c2ccccc2)cc(O)c2ccncc12,1.4371,207.33,307.4486239,0.674356572
TAPSAH,O=C1CCCC2=C1C(c1ccccc1[N+](=O)[O-])C1C(=O)CCCC1(O)O2,1.4718,271.718,402.9321421,0.674351762
PODNUU,O=[N+]([O-])c1ccc(C2=Nc3ccccc3N=C(c3ccccc3O)C2)cc1,1.4325,279.142,413.9749344,0.674296864
ABENUQ,O=[N+]([O-])c1nccn1[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1.5644,175.406,260.1346089,0.674289364
PUFMEJ,O=[N+]([O-])c1ccccc1N/N=C/c1ccco1,1.4511,178.296,264.4239045,0.674280944
NUPMES,O=[N+]([O-])c1ccc(/N=C/c2ccccn2)cc1,1.4106,180.229,267.3128972,0.674224858
QOTSUO,Cc1c(CO)cc([N+](=O)[O-])cc1CO,1.4426,152.936,226.8490658,0.674175137
HAKHUY,O=c1oc2ccccc2c(O)c1C(c1ccccc1[N+](=O)[O-])c1c(O)c2ccccc2oc1=O,1.4995,341.237,506.1865022,0.67413295
YUJXUX,O=[N+]([O-])CC1(O)C2OCC(O[N+](=O)[O-])C2OC1C1(O)COC2C(O[N+](=O)[O-])COC21,1.6483,298.198,442.3475031,0.674126107
JAQTOK,O=C1c2ccccc2-c2nnc(-c3ccccc3[N+](=O)[O-])cc21,1.4521,233.63,346.579938,0.674101338
CACNEA,C=C(OC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)OC,1.4697,191.206,283.6510746,0.674088756
OGENIY01,O=C(Nc1cccc2cccnc12)c1cccc([N+](=O)[O-])c1,1.4362,228.407,338.8725222,0.674020421
VABYEE,O=C(N/N=C/c1ccc(O)cc1)c1ccc([N+](=O)[O-])cc1,1.4463,220.612,327.3148528,0.674005466
VAFCIP,CC1=C(CO[N+](=O)[O-])C(=O)c2ccccc2C1=O,1.4706,188.019,278.966428,0.673984326
IJUKII,O=C(N/N=C/c1ccc(O)c([N+](=O)[O-])c1)c1ccccc1O,1.4796,227.732,337.899856,0.673962998
RAYXUK,COc1cc(=O)c2cc([N+](=O)[O-])ccc2[nH]c1=O,1.5055,184.385,273.5973029,0.673928427
ZEJWUJ,CCOC(=O)/C(=C1/C(=O)N(C)c2ccccc21)[N+](=O)[O-],1.4604,211.559,313.9205125,0.673925378
NAWQEH,O=[N+]([O-])c1cc([N+](=O)[O-])c(N2CCCCC2)c([N+](=O)[O-])c1,1.5285,216.769,321.6639064,0.673899047
XIRQUM,COC(=O)[C@@H]1ON=C(c2ccc([N+](=O)[O-])cc2)[C@H]1C(=O)OC,1.4943,230.702,342.3488101,0.673879953
AFOPUI,Cc1c(/N=C/c2cc([N+](=O)[O-])ccc2O)cccc1[N+](=O)[O-],1.4685,229.421,340.4539509,0.673867933
RAQSEI,CCOC1=CC(c2ccco2)C2([N+](=O)[O-])c3[n-]o[n+](=O)c3-c3[n-]o[n+](=O)c3C2C1,1.5652,288.17,427.6441927,0.673854585
KUPCIJ,O=C(N[N+](=O)[O-])OCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1.6985,186.447,276.6887529,0.673851026
GEVSOS,COC(=O)C(/C=C/[N+](=O)[O-])=C(/C)N,1.4412,144.461,214.3893789,0.673825358
WILBEY,O=[N+]([O-])c1c(-c2ccccc2)n[nH]c1-c1ccccc1,1.4134,209.856,311.4478288,0.673807876
DOZPAL,COC(=O)c1cnc2cccc([N+](=O)[O-])c2c1,1.4681,176.83,262.475025,0.673702193
SECVON,COC(=O)/C(C#N)=C/c1cc2c(cc1[N+](=O)[O-])OCO2,1.5021,205.585,305.165498,0.673683628
JORCAU,CCC([N+](=O)[O-])([N+](=O)[O-])C(C)(C)[N+](=O)[O-],1.5202,162.681,241.4815038,0.673678925
SIKGIC,COc1cc([N+](=O)[O-])c2c([N+](=O)[O-])c3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,1.5507,318.195,472.3407653,0.673655597
HUMHEC,C/C(=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccccc1,1.4552,230.673,342.4426681,0.673610568
SUDFOM,O=c1[nH]cnc2c1[C@@H](c1ccccc1)[C@H]([N+](=O)[O-])O2,1.5006,193.11,286.6812496,0.673605268
CIJBAA,O=[N+]([O-])c1ccc2nc(-c3ccccc3[N+](=O)[O-])nc(-c3ccccc3)c2c1,1.4559,285.871,424.4012436,0.673586622
YUNXOU,O=[N+]([O-])c1ccc(CCc2ccc([N+](=O)[O-])cc2)cc1,1.4241,213.699,317.263929,0.673568536
HOBRUN,O=C1C(c2ccccc2[N+](=O)[O-])=C(c2ccccc2[N+](=O)[O-])C(=O)c2ccccc21,1.4665,305.14,453.0211195,0.673566831
HIZBUQ,O=[N+]([O-])c1ccc(NC(Nc2ccc([N+](=O)[O-])cc2)c2ccccn2)cc1,1.4458,282.453,419.356521,0.673539067
ZORYIO,O=C(OC1CCC(=O)C2C3C=CC(C3)C12)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.5003,277.397,411.8524322,0.673534932
WUVXIU,O=[N+]([O-])c1ccc2c(c1)OC[C@@H]1OCCN21,1.5179,163.626,242.9406237,0.673522598
CAFQUW,Nc1ccn(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c(=O)n1,1.5908,226.408,336.1595927,0.673513429
PNOIZB,O=[N+]([O-])c1cccn2cc(-c3ccccc3)cc12,1.4052,189.488,281.3450485,0.673507499
CEGVOB,COc1ccc(C(=O)Nc2ccc(OC)cc2[N+](=O)[O-])cc1,1.4471,233.467,346.6595985,0.673476232
KEPGOB,C/C(=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc(C2CC2)cc1,1.4396,264.213,392.3301942,0.67344549
LITKOR,O=[N+]([O-])c1cc(N2CCOCC2)on1,1.5336,145.156,215.5437423,0.673441031
WODKEH,CCCN/C=C(/C1C([N+](=O)[O-])=CN(CCC)C=C1[N+](=O)[O-])[N+](=O)[O-],1.4698,259.554,385.4172986,0.673436301
KUHKAB,CNC1=C([N+](=O)[O-])[C@@H](C(C#N)C#N)c2ccccc2O1,1.4345,210.538,312.6434485,0.67341248
EROHUP,COc1ccc(C=O)cc1OCc1ccc([N+](=O)[O-])cc1,1.4287,224.688,333.6767733,0.673370213
BEKDAW,CCOC(=O)[C@@]1(C#N)[C@H](c2ccc([N+](=O)[O-])cc2)C1(C#N)C#N,1.4095,245.984,365.3086784,0.673359311
TIJROU,CC(=O)C(=NNc1ccccc1[N+](=O)[O-])C(C)=O,1.4416,193.191,286.9130631,0.673343339
MNIPZN,Cc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,1.4276,240.528,357.2170811,0.673338462
TOTWOQ,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1Cc1ccccn1,1.4685,253.598,376.6457417,0.673306431
CIJYIE,Cc1nc([N+](=O)[O-])c(C#N)[nH]1,1.4764,115.135,171.001562,0.673297943
JUVMUI,O=[N+]([O-])C1([N+](=O)[O-])C[C@H]2CC([N+](=O)[O-])([N+](=O)[O-])C[C@H]2C1,1.6372,198.076,294.1954575,0.67328028
YELQEO,CCOC(=O)c1nocc1C(=O)c1ccc([N+](=O)[O-])cc1,1.4749,219.873,326.5736546,0.673272314
GIBTOC,O=[N+]([O-])c1ccc2c3c(ccc([N+](=O)[O-])c13)-c1c(-c3ccccc3)nnc(-c3ccccc3)c1-2,1.4522,343.445,510.1199277,0.673263249
PEZPIV,CC(=O)n1nc(-c2ccc([N+](=O)[O-])cc2)n2nc(C)nc12,1.4868,215.119,319.5230268,0.673250382
XICKUQ,Cc1ccc(/C=N/Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1.5006,257.08,381.8637821,0.673224359
GEKKOY,O=[N+]([O-])c1ccc2c(c1)[N-]OC1(CCCCC1)[N+]2=O,1.4849,198.058,294.2206614,0.673161426
LOLGUP,O=[N+]([O-])c1cccc(-n2cc(-c3ccccc3)nn2)c1,1.4248,208.708,310.115856,0.673000093
QIRPAL,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1C,1.5062,157.33,233.779803,0.672983713
ROFGAV,Cc1ccc(C#N)cc1[N+](=O)[O-],1.3859,130.666,194.161545,0.672975691
PIPWOA,Cn1cnc([N+](=O)[O-])c1/C=C/c1ccccc1,1.3963,183.332,272.4477269,0.672907064
YAYDIN,C#CCn1c(=O)[nH]c2cc([N+](=O)[O-])ccc21,1.4616,165.938,246.6003964,0.672902406
XOZBUK01,O=[N+]([O-])/C=C/c1ccco1,1.4465,107.392,159.6046606,0.672862557
DUVPES,Cc1ccc2c(c1)nnn2[N+](=O)[O-],1.487,133.785,198.8354369,0.67284284
VOPZEF,Cc1cc2c(C)cccn2c1[N+](=O)[O-],1.4135,150.241,223.3019189,0.672815535
LINJAT,O=[N+]([O-])[C@H]1[C@H]2C[C@@]3([N+](=O)[O-])C[C@@H]1C[C@@]3([N+](=O)[O-])C2,1.5831,181.418,269.6492843,0.67279244
SIRXAS,C[C@@]1([N+](=O)[O-])C=C[C@@](C)(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c2ccccc21,1.5332,256.543,381.3201092,0.672775953
TNPHNT,CCOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.5572,184.396,274.0954021,0.672743864
ONABAH,O=[N+]([O-])c1ccccc1Nc1nnc(-c2ccccc2)o1,1.4599,215.833,320.8536385,0.67268366
SEKHAR,O=[N+]([O-])CC1OC(CO)C(O)C(O)C1O,1.5541,160.326,238.3557791,0.672633156
IYIHEF,COC(=O)CC(=O)/C(CC(=O)OC)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.5095,282.722,420.3216529,0.67263249
ZIWWEH,COc1ccc2c(c1OC)C(=O)/C(=C/c1ccc([N+](=O)[O-])cc1)O2,1.4696,248.585,369.5832615,0.672608924
IJUXUH,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1c2ccccc2cc2ccccc12,1.4075,324.67,482.7156451,0.672590589
WISBOP,CC(=O)c1ccc(-n2cc([N+](=O)[O-])nc2C)cc1,1.425,192.089,285.5999413,0.67258067
ZIFMIM,O=C1Oc2ccccc2/C1=C(/C(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,1.4337,289.071,429.8070768,0.672559889
SUJDEJ,N#CC1=C(N)OC2=C(C(=O)CCC2)C1c1cccc([N+](=O)[O-])c1,1.4504,239.54,356.1755793,0.672533475
LUCVIP,O=[N+]([O-])c1ccc2c(c1)C1OCC(CO2)O1,1.5336,162.418,241.5190591,0.67248523
YILTEU,O=[N+]([O-])C1=CC([N+](=O)[O-])=C2[N-]ON=C2C12OC1=CC=CC=CC1=[N+]2Cc1ccccc1,1.5068,310.585,461.8630076,0.672461303
COXXIW,N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,1.4496,163.371,242.9494765,0.672448454
SODMEE,O=[N+]([O-])c1cccc2nc3c(cc12)CC1CC3Cc2cc3c([N+](=O)[O-])cccc3nc21,1.4735,312.305,464.4463845,0.672424225
YIKCIE,COc1ccc(N(C)c2c([N+](=O)[O-])c(C)nc3ncnn23)cc1,1.4613,240.019,356.953133,0.672410403
NTBYPY,O=[N+]([O-])c1ccc(Cc2ccncc2)c([N+](=O)[O-])c1,1.4586,198.317,294.9361601,0.67240653
BOMKIA,Cc1cc(Nc2ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc2)nc(N)n1,1.4453,281.289,418.3709969,0.672343451
QEBRIB,Cc1ccc(-c2noc3nc([N+](=O)[O-])cn23)cc1,1.4813,183.947,273.601187,0.672317989
NEMLIA,COc1cc(/C=N/Nc2ccc([N+](=O)[O-])cc2)ccc1O,1.4415,222.337,330.7267847,0.672267897
DUWRIZ,Cc1ccc(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)o1,1.4075,203.893,303.2955327,0.6722585
QIJDAO,O=[N+]([O-])N1CCc2ccccc21,1.4484,126.44,188.0942237,0.672216283
IFUHAV,Cc1ccc(C(=O)O)c([N+](=O)[O-])c1,1.4761,136.907,203.6656631,0.672214442
EMEDOQ,O=c1oc2ccccc2c(Nc2cccc3ccccc23)c1[N+](=O)[O-],1.4577,254.3,378.3025047,0.672213366
EVALOD,N#C[C@@H](CC(=O)c1ccccc1)c1cccc([N+](=O)[O-])c1,1.3843,225.849,335.9884461,0.672192757
SAHSID,O=[N+]([O-])c1cc2ccccc2cc1[N+](=O)[O-],1.4897,163.37,243.0457111,0.672178082
MUTSAW,O=[N+]([O-])/C=C1\NCCN1CCO,1.4733,131.13,195.083633,0.672173252
QQQAZG31,CC(=O)/C(=N/Nc1ccc(C)cc1[N+](=O)[O-])C(=O)Nc1ccccc1,1.4316,265.178,394.5225954,0.672149081
ICUFIX,O=C(NCCO[N+](=O)[O-])c1ccccn1,1.4742,159.8,237.7459525,0.672146038
BUDVIH,C=C1C(C)=NO[C@@]1(O)c1ccc([N+](=O)[O-])cc1,1.4503,180.134,268.0043941,0.672130771
SALXEJ,O=[N+]([O-])c1ccc(N2CCC=N2)c([N+](=O)[O-])c1,1.5057,174.977,260.3388415,0.67211254
